scene_id,room_type,layout_variant,source_config_id,n_relations,n_evaluated,n_satisfied,n_missing,n_unsupported,relation_accuracy,conditional_accuracy,has_conflicting_targets
livingroom:181fa1b2-dd7a-43c3-b09c-163924bb37de_LivingDiningRoom-758,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:184286fb-3558-40bc-b090-e79e5b8e6fec_LivingDiningRoom-9995,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:184286fb-3558-40bc-b090-e79e5b8e6fec_LivingDiningRoom-9995,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:18abc0cb-4f4c-41fe-9faa-77bba613b781_LivingDiningRoom-698,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:18abc0cb-4f4c-41fe-9faa-77bba613b781_LivingDiningRoom-698,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:1aad0aaa-7604-45eb-91db-8482b861b803_LivingDiningRoom-20425,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:1aad0aaa-7604-45eb-91db-8482b861b803_LivingDiningRoom-20425,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:1bd5e2a8-54f7-4f90-ade4-2ea965db13c2_LivingDiningRoom-27644,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:1bd5e2a8-54f7-4f90-ade4-2ea965db13c2_LivingDiningRoom-27644,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:1cc0fd55-1c5a-4885-a2de-f30c6d387353_LivingRoom-33324,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:1cc0fd55-1c5a-4885-a2de-f30c6d387353_LivingRoom-33324,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:1d849540-8c29-45dc-a3c8-e086c1d31788_LivingRoom-30147,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:1d849540-8c29-45dc-a3c8-e086c1d31788_LivingRoom-30147,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:1f5872d3-0ec8-49f7-a821-d660c794ea4a_LivingDiningRoom-11325,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:1f5872d3-0ec8-49f7-a821-d660c794ea4a_LivingDiningRoom-11325,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:23608ced-9c2c-4d17-b7a8-4e3656d2acca_LivingDiningRoom-21234,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:23608ced-9c2c-4d17-b7a8-4e3656d2acca_LivingDiningRoom-21234,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:23a5fa77-0aa5-45f4-8399-3265005b1def_LivingDiningRoom-106046,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:23a5fa77-0aa5-45f4-8399-3265005b1def_LivingDiningRoom-106046,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:24caaf37-afd3-4cc9-84b5-f27e9cf84d8a_LivingDiningRoom-35029,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:24caaf37-afd3-4cc9-84b5-f27e9cf84d8a_LivingDiningRoom-35029,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:258b12fb-08e1-43df-a3dd-d88793d32621_LivingDiningRoom-35273,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:258b12fb-08e1-43df-a3dd-d88793d32621_LivingDiningRoom-35273,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:2a954c43-f0a7-446d-8f1b-769b28adfdf8_LivingDiningRoom-7363,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:2a954c43-f0a7-446d-8f1b-769b28adfdf8_LivingDiningRoom-7363,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:2aabe005-d9d1-4b73-80a2-21fa2fad8c6f_LivingRoom-29294,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:2aabe005-d9d1-4b73-80a2-21fa2fad8c6f_LivingRoom-29294,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:33253f91-fb29-4a9e-aec7-42e3cf96b25a_LivingDiningRoom-107,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:33253f91-fb29-4a9e-aec7-42e3cf96b25a_LivingDiningRoom-107,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:35033c21-ccdb-4e41-b701-f5df9e0d90d7_LivingDiningRoom-12058,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:35033c21-ccdb-4e41-b701-f5df9e0d90d7_LivingDiningRoom-12058,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:36c2c33b-73f2-47d5-881e-2fa359198b9a_LivingDiningRoom-35401,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:36c2c33b-73f2-47d5-881e-2fa359198b9a_LivingDiningRoom-35401,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:3a55f775-fc7c-4c6f-ab9f-59e31c04e093_LivingRoom-35085,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:3a55f775-fc7c-4c6f-ab9f-59e31c04e093_LivingRoom-35085,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:3abf3ff3-5ba9-439d-b4c8-49a9e3c11556_LivingRoom-25582,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:3abf3ff3-5ba9-439d-b4c8-49a9e3c11556_LivingRoom-25582,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:3c47589f-313d-4bac-abee-830161a278f0_LivingDiningRoom-109935,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:3c47589f-313d-4bac-abee-830161a278f0_LivingDiningRoom-109935,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:3dc195aa-0a30-440e-bf84-5f1995ec1c3f_LivingDiningRoom-1419,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:3dc195aa-0a30-440e-bf84-5f1995ec1c3f_LivingDiningRoom-1419,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:3ec1f433-e612-4509-9e52-8fa062b2aaa2_LivingDiningRoom-1050,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:3ec1f433-e612-4509-9e52-8fa062b2aaa2_LivingDiningRoom-1050,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:3fc88ba8-7ea3-4653-892f-83667812c78a_LivingDiningRoom-76396,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:3fc88ba8-7ea3-4653-892f-83667812c78a_LivingDiningRoom-76396,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:401a9c00-571c-491d-a2c6-2201b964ca79_LivingDiningRoom-18728,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:401a9c00-571c-491d-a2c6-2201b964ca79_LivingDiningRoom-18728,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:43907bbc-4b39-4f1a-8747-3287c8bce690_LivingDiningRoom-46747,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:43907bbc-4b39-4f1a-8747-3287c8bce690_LivingDiningRoom-46747,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:47230ba1-5a12-450a-80da-80527cc31c35_LivingDiningRoom-6087,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:47230ba1-5a12-450a-80da-80527cc31c35_LivingDiningRoom-6087,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
livingroom:48171257-b69e-42e8-8e03-8b5d0d49241f_LivingDiningRoom-18089,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:48171257-b69e-42e8-8e03-8b5d0d49241f_LivingDiningRoom-18089,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:4abcb667-c57f-4d8f-940a-d964152329d5_LivingDiningRoom-11771,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:4abcb667-c57f-4d8f-940a-d964152329d5_LivingDiningRoom-11771,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:4b18584d-3740-40f7-b344-5fbd98858ed8_LivingRoom-88425,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:4b18584d-3740-40f7-b344-5fbd98858ed8_LivingRoom-88425,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:4b54eac7-33c2-4f5a-9fa4-44bda75d881e_LivingDiningRoom-19270,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:4b54eac7-33c2-4f5a-9fa4-44bda75d881e_LivingDiningRoom-19270,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:4d8b6b63-f624-42c9-8442-4e7bfeb7e2f9_LivingDiningRoom-20298,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:4d8b6b63-f624-42c9-8442-4e7bfeb7e2f9_LivingDiningRoom-20298,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:4f2012c0-ec3b-4fff-9cd4-68c37fe42ea1_LivingDiningRoom-54384,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:4f2012c0-ec3b-4fff-9cd4-68c37fe42ea1_LivingDiningRoom-54384,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:4f96ac65-dfa8-4186-bf66-48b3b01f9e6d_LivingDiningRoom-10362,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:4f96ac65-dfa8-4186-bf66-48b3b01f9e6d_LivingDiningRoom-10362,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:51e5a27e-717c-4194-b4c7-ebb8ed877c12_LivingDiningRoom-6843,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:51e5a27e-717c-4194-b4c7-ebb8ed877c12_LivingDiningRoom-6843,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:531c8742-d3b6-43eb-a56a-39b620e70500_LivingDiningRoom-1744,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:531c8742-d3b6-43eb-a56a-39b620e70500_LivingDiningRoom-1744,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:5385105a-4574-4afe-a14c-4f520b27494c_LivingDiningRoom-60607,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:5385105a-4574-4afe-a14c-4f520b27494c_LivingDiningRoom-60607,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:53ac3d02-ed9a-4d4e-8982-e1b44dc8d5ec_LivingDiningRoom-19339,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:53ac3d02-ed9a-4d4e-8982-e1b44dc8d5ec_LivingDiningRoom-19339,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:5493b6a0-cd82-4236-8814-1001e9c5b9cf_LivingDiningRoom-77544,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:5493b6a0-cd82-4236-8814-1001e9c5b9cf_LivingDiningRoom-77544,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:54b6b469-8aa3-4d5d-a285-977f75fc4212_LivingDiningRoom-14976,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:54b6b469-8aa3-4d5d-a285-977f75fc4212_LivingDiningRoom-14976,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:56ef3577-9ca2-43b9-8971-47d6c88e1008_LivingDiningRoom-35769,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:577c772f-369a-46ae-85ed-bf392426180f_LivingRoom-1097,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:577c772f-369a-46ae-85ed-bf392426180f_LivingRoom-1097,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:57b535e1-49e2-46f0-a54d-a3e50fe9c413_LivingDiningRoom-2729,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:58bc5a5b-c6b3-4228-8a1f-718788f40ecc_LivingDiningRoom-27164,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:58bc5a5b-c6b3-4228-8a1f-718788f40ecc_LivingDiningRoom-27164,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:58c205ff-e76d-4941-80a4-44d46b10bf8e_LivingDiningRoom-262051,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:58c205ff-e76d-4941-80a4-44d46b10bf8e_LivingDiningRoom-262051,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:5a70accd-61ca-45d0-86cb-ded3e35c85f3_LivingDiningRoom-19784,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:5d522173-3fc1-4964-898d-48ab76e67f4d_LivingDiningRoom-10493,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:5dc561df-3712-44ec-9344-5e629f2098eb_LivingDiningRoom-3484,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:5dc561df-3712-44ec-9344-5e629f2098eb_LivingDiningRoom-3484,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:5e1cf772-2618-4b24-bf20-8670d2fea4e9_LivingRoom-23405,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:5e1cf772-2618-4b24-bf20-8670d2fea4e9_LivingRoom-23405,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:5e44b2a9-66ec-4d5b-adf0-c87ab69cc93c_LivingRoom-3797,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:5e44b2a9-66ec-4d5b-adf0-c87ab69cc93c_LivingRoom-3797,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:6064cd7d-6922-4b76-bdb6-08f50aea6097_LivingRoom-50084,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:6064cd7d-6922-4b76-bdb6-08f50aea6097_LivingRoom-50084,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:60e4b558-623a-4459-860e-5954f41d4b22_LivingRoom-1772,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:60e4b558-623a-4459-860e-5954f41d4b22_LivingRoom-1772,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:613b2c63-66ba-4643-b4d3-c6a4f34d62a9_LivingRoom-30098,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:613b2c63-66ba-4643-b4d3-c6a4f34d62a9_LivingRoom-30098,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:620192ba-29c5-4d21-a924-5393d0d8f4fa_LivingRoom-3540,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:620192ba-29c5-4d21-a924-5393d0d8f4fa_LivingRoom-3540,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:62773068-a0a2-4ed0-b85c-84a9a353d18a_LivingDiningRoom-2583,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:62fd38a2-1ef7-4791-9f77-86a35ca36c10_LivingRoom-68491,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
livingroom:62fd38a2-1ef7-4791-9f77-86a35ca36c10_LivingRoom-68491,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,0,0,0,0.0,0.0,0
livingroom:66d24a27-e8dd-42e5-b5bb-ef4723829b54_LivingRoom-22102,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:66d24a27-e8dd-42e5-b5bb-ef4723829b54_LivingRoom-22102,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:6b5bb08d-7e14-4206-8014-685580c674b1_LivingDiningRoom-2106,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:6be7ef9a-98d9-4d32-8b0c-c0d2b1ca3bbe_LivingRoom-38721,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:6be7ef9a-98d9-4d32-8b0c-c0d2b1ca3bbe_LivingRoom-38721,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:6e356720-39a8-4843-874d-a71efc4fb1ff_LivingRoom-2159,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:6e356720-39a8-4843-874d-a71efc4fb1ff_LivingRoom-2159,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:6ee84dec-417f-4fba-ad4f-1f91d7589cf0_LivingDiningRoom-4056,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:6ee84dec-417f-4fba-ad4f-1f91d7589cf0_LivingDiningRoom-4056,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:70441a13-34cb-4927-a0b9-e5fa771da509_LivingRoom-1618,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:70441a13-34cb-4927-a0b9-e5fa771da509_LivingRoom-1618,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:70e4c0ab-9ca2-4542-96fd-9355e048db91_LivingDiningRoom-25795,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:71cc3390-7abf-4be5-a2e9-8673e556538a_LivingDiningRoom-5087,livingroom,baseline,instructscene_baseline,2,1,0,1,0,0.0,0.0,0
livingroom:71cc3390-7abf-4be5-a2e9-8673e556538a_LivingDiningRoom-5087,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,0,1,0,0.0,0.0,0
livingroom:73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:73818192-7ca3-4161-8cf1-ca3e5e51b1ab_LivingDiningRoom-62037,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:73ed0b77-ba5b-4c11-9bf4-a776d8290144_LivingDiningRoom-113,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:73ed0b77-ba5b-4c11-9bf4-a776d8290144_LivingDiningRoom-113,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:74b36472-5e84-4950-93fa-faf2292e35a8_LivingDiningRoom-37024,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:74b36472-5e84-4950-93fa-faf2292e35a8_LivingDiningRoom-37024,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:74ed0339-0753-45b6-9caf-d5f494122e24_LivingDiningRoom-9272,livingroom,baseline,instructscene_baseline,2,0,0,2,0,0.0,0.0,0
livingroom:74ed0339-0753-45b6-9caf-d5f494122e24_LivingDiningRoom-9272,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,0,0,2,0,0.0,0.0,0
livingroom:7511f0b9-0076-44e5-9d86-1100ce3ddf14_LivingDiningRoom-134680,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:7511f0b9-0076-44e5-9d86-1100ce3ddf14_LivingDiningRoom-134680,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:79090604-70df-47d2-98e7-62087f358e6e_LivingDiningRoom-15199,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:79090604-70df-47d2-98e7-62087f358e6e_LivingDiningRoom-15199,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:7ab9613a-1489-4fd4-8bb5-cdef94c6ca1b_LivingRoom-11224,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:7ab9613a-1489-4fd4-8bb5-cdef94c6ca1b_LivingRoom-11224,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:7cb2b1ac-1751-4ed8-95af-588764071f9e_LivingRoom-13136,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:7cb2b1ac-1751-4ed8-95af-588764071f9e_LivingRoom-13136,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:7cbabe0c-5239-4e90-95cb-5c79adb0ede6_LivingDiningRoom-76216,livingroom,baseline,instructscene_baseline,2,2,0,0,0,0.0,0.0,0
